Name,Symbol,Price (USD),Market Cap (USD),Volume 24h (USD),Percent Change 24h (%),Circulating Supply,Total Supply,Max Supply,Last Update (DATE),Source
Aurox,URUS,2.6691199147404108,1393091.087980548,16814.72631331,-9.86405996,521929.0,1000000,1000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ONE PUNCH CAT,PUNCH,0.0016167234525813051,1385689.6192321868,367209.58849645,-36.69711164,857097493.711591,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Lets Fuckin Go,LFGO,0.0013828642932444128,1382644.7607721316,151885.51693292,-2.57688537,999841248.0,999841248,,2024-12-19T23:59:00.000Z,CoinMarketCap
BlackCardCoin,BCCOIN,0.13780431284439992,1378043.1284439992,764674.5572392,1.10152542,10000000.0,70000000,150000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ariva,ARV,1.8987282057464725e-05,1377587.4875734895,27242.29652024,-5.53816177,72553169190.0,93640000000,100000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Credbull,CBL,0.011976340369942383,1377458.5154171446,338825.75663738,-11.41464179,115014977.2692016,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Music Protocol,RECORD,0.006933066227589677,1376233.5347482979,63969.45786074,-8.89634148,198502868.6545165,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Experimental Finance,EXFI,0.028029621457535802,1357518.62975339,5077.46836478,-16.5572889,48431572.0,96534915.85,110000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dfyn Network,DFYN,0.007890502239928326,1356208.5964015715,249312.29630776,-7.01737343,171878614.9681,198284457,250000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Biometric Financial,BIOFI,0.0006915356905219005,1349092.0819712454,34932.69014375,-1.9334182,1950863998.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Phoenixcoin,PXC,0.014640869574675483,1345277.622207536,0.0,-2.70729397,91885090.25,91885090.25,98000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
DxChain Token,DX,2.6625221174321313e-05,1331261.0587077106,414.60152304,-15.37900496,49999999999.686195,100000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Bitboard,BB,0.007944414267567949,1324769.4983043536,116318316.89272225,-19.37972521,166754836.0,8100000000,8100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BullPerks,BLP,0.03845212886307769,1327186.03053687,16643.74121563,-13.75930193,34515280.94225373,295930142.633419,300000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dotmoovs,MOOV,0.0018040305941082761,1319071.2593789652,681388.96196437,-9.19465942,731180094.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Success Kid,SKID,0.01519143173616985,1317745.7752781971,23192.72099249,-3.96092695,86742698.0,88884580,,2024-12-19T23:59:00.000Z,CoinMarketCap
Safe Haven,SHA,0.0004371256238121427,1313936.4150655952,3999.04739817,-2.0269036,3005855396.0,8500000000,8500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ycash,YEC,0.08296180404356394,1313523.0954293297,0.0,-4.60341934,15832865.625,15832865.625,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Squirrel Swap,SQRL,0.00130719044543619,1307168.5892119424,329644.52330784,43.57139552,999983280.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Neutrino Index,XTN,0.025145546677990405,1307083.9731532028,1201.17304639,-7.95498235,51980734.0,408891338,408891338.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Shopping.io,SHOP,0.013058319494889335,1304207.9646432712,8718.02644107,-13.46625194,99875636.0,99875636,99875636.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ideaology,IDEA,0.0012553641810241045,1302783.7489610484,171841.26405924,-7.24772342,1037773555.0,1150000000,5000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Shezmu,SHEZMU,2.2004506422706864,1295411.89445668,41957.47259312,10.74710531,588703.0,766276.22,,2024-12-19T23:59:00.000Z,CoinMarketCap
Burn,BURN,6.780155142787976e-06,1287890.7463012326,10.660479,-3.61692956,189950040844.0,199950040843.92566,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
OTOCASH,OTO,0.03497075108742538,1287644.1646828926,0.0,-0.04615351,36820603.637132,38307412.5696,,2024-12-19T23:59:00.000Z,CoinMarketCap
Vexanium,VEX,0.0017488793346000632,1283051.820731994,5917.9464118,-1.42065977,733642279.0,1008772305,1008772305.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Arcana Network,XAR,0.01683756051213877,1273268.162732974,216428.66624379,-4.1897697,75620703.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Ducky,DUCKY,3.0712993901835625e-06,1272749.1226330968,48592.02864018,-9.05675343,414400864566.0,420690000000,420690000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WOOF,WOOF,7.070613268327102e-05,1265851.8527018686,24558.50950594,-9.50187722,17902999424.0,17902999424,,2024-12-19T23:59:00.000Z,CoinMarketCap
Samsunspor Fan Token,SAM,0.4907074012334014,1263542.1157319346,42526.28374933,-6.03113234,2574940.0,5500000,5500000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Invest Zone,IVfun,0.0013303513123388388,1250821.4554828873,512227.0893362,-11.41177091,940218906.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Vabble,VAB,0.0015059073897436693,1254420.8556564765,0.0,0.0,833000000.0,833000000,1456250000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ooki Protocol,OOKI,9.142333676597319e-05,1253962.4870820884,359288.99120713,-12.29029239,13716000000.0,13835000000,13835000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Moutai,MOUTAI,0.0017934436887051435,1249509.8987294652,22071.29062961,-8.24105408,696709858.580285,696709858.580285,,2024-12-19T23:59:00.000Z,CoinMarketCap
CannabisCoin,CANN,0.003904231886580129,1248109.359576285,0.0,-2.61345228,319681155.17584,334309155.17584,,2024-12-19T23:58:00.000Z,CoinMarketCap
MARS4,MARS4,0.0005023923128231088,1247481.6967562963,210582.84317819,-1.69137333,2483082772.0,4000000000,4000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
StreamCoin,STRM,0.0008311645695331201,1240620.907111888,96386.46023981,1.70041507,1492629682.0,3041407378.956867,3041407378.956867,2024-12-19T23:59:00.000Z,CoinMarketCap
DAFI Protocol,DAFI,0.001126386194321285,1240138.7693245094,27975.47059251,9.78250892,1100988964.1552,2250000000,2250000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Gorilla,GORILLA,0.0014445076925308727,1239471.7448479915,59214.68189001,-9.44658038,858058251.4422996,898930378,,2024-12-19T23:59:00.000Z,CoinMarketCap
Cheems,CHEEMS,0.0004848923956230822,1236880.4459848576,15897.15992294,-6.56504759,2550834901.0,2550834901,,2024-12-19T23:59:00.000Z,CoinMarketCap
BiFi,BIFI,0.0023932231619560053,1234402.6352541626,99995.28717506,1.90130894,515790860.99320257,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Fenerbahçe Token,FB,0.5655083376529116,1232808.1760833473,1017358.95640178,-2.36504314,2180000.0,33781172,183659500.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Tokoin,TOKO,0.0006573029496556573,1229759.474969766,80627.24419031,-7.68514249,1870917323.0,2206654056,2206654056.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Eldarune,ELDA,0.007420916104687693,1229428.4176512961,403825.30787905,-8.85908623,165670707.0,576897765,600000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Gecko Inu,GEC,1.8573203570517042e-08,1229361.3472653083,42361.71661163,-7.13060239,66190053998912.0,69420000000000,69420000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Lyra,LYRA,0.002101010109097388,1220478.0415458402,767.7648159,-10.47541506,580900604.0766591,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
TDM,TDM,0.015913743410039947,1220461.6641122985,217908.49561085,3.40958612,76692305.05138797,99903285.80106598,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
K21,K21,0.06613014466699703,1216241.5082183976,54777.71746852,-7.05790758,18391635.37813,21000000,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ZeroByte,ZB,0.0012045927423236739,1204554.4712076576,695833.77826182,56.03269105,999968229.0,999968229,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BBS Network,BBS,0.022060754640619115,1207681.1124428362,43.11578146,-6.37947657,54743417.98893891,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Doug The Duck,DOUG,0.0012033869112530356,1203339.8720620617,28667.58958271,-6.8421154,999960911.0,999960911,,2024-12-19T23:59:00.000Z,CoinMarketCap
SOMESING,SSG,0.00036576968785228826,1193154.2823195718,638630.77664667,-5.87919101,3262037074.0,6000000000,6000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
PointPay,PXP,0.039624466551657155,1188733.9965497146,86039.37894827,-12.99852979,30000000.0,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WAM,WAM,0.002556379071769634,1188154.7954990726,122243.46835794,-11.46678715,464780364.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
ForTube,FOR,0.001494440402402138,1188080.1199096998,248731.78225805,-9.65169309,795000000.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Phavercoin,SOCIAL,0.0011825378040269767,1187859.2241450981,1386868.45771046,6.11487034,1004500000.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Slop,SLOP,0.0011859104393002174,1185906.536160625,362434.978735,-12.94302641,999996708.74,999996708.74,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Cryowar,CWAR,0.004545636772172125,1181865.5607647526,35959.24262144,-4.64677184,260000000.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Andy on SOL,ANDY,0.0012486100861351383,1181459.85344554,115770.02532012,-9.58401679,946220014.21,946220014.21,,2024-12-19T23:59:00.000Z,CoinMarketCap
UniLayer,LAYER,0.042777879243798514,1181471.1467044158,63933.1836299,-5.80542589,27618740.51705574,40000000,40000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SolarX,SXCH,0.019033646748094817,1180134.4698970215,370182.94280818,0.00955293,62002541.36875519,399832411.53402424,,2024-12-19T23:59:00.000Z,CoinMarketCap
DerivaDAO,DDX,0.04518523672686448,1179093.5701479884,76.41514227,16.48188537,26094664.0,50297306,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Blocto Token,BLT,0.005004666463929663,1177498.396072019,4724.6862595,-13.05741449,235280094.0,358124942,,2024-12-19T23:59:00.000Z,CoinMarketCap
BOLT,BOLT,0.0012253950711147708,1173226.9798877744,2446.73324762,-21.14881125,957427533.0,999000000,999000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Autism On Sol,AUTISM,0.0012355971556787292,1172598.6531320899,70015.50408978,11.64132227,949013720.0,949013720,949013720.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Roost Coin,ROOST,0.0012481950777809103,1169738.2421352407,22065.52191939,-12.2797566,937143771.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
BSCS,BSCS,0.00457700805396978,1157547.6496309193,179012.58386252,-3.85904246,252904874.97109443,395071540.9710944,500000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
HyperCash,HC,0.025671912864618618,1157082.128937414,79346.85159571,-2.77076269,45071909.329052,45071909.329052,84000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
KISSAN,KSN,0.05416244223573491,1156921.9527048008,13616.68111326,-0.74807113,21360225.0,63000000,63000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Monsta Infinite,MONI,0.00663601297821246,1151789.7790143446,331548.41260866,-24.17064884,173566535.0257651,270000000,270000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Standard,STND,0.013434042474098889,1149617.5130188887,134762.99147276,-8.05565899,85574950.0,94600000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Baby Ripple (babyxrp.xyz),BABYXRP,0.0011473058380013167,1147305.8380013166,1644742.73330956,38.87722331,1000000000.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Boss Token,BOSS,2.872861715611542e-09,1142913.4899185016,638.08786382,-3.71986514,397831014179257.56,439566851705796,1000000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Panda Swap,PANDA,0.0014121974748229505,1141047.5821534088,27135.42083819,-4.45229394,807994351.0,888875758,888888888.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Wecan Group,WECAN,0.0013757440655645444,1138253.2416214256,10090.55138201,2.37300511,827372816.0,2000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Pillar,PLR,0.0043872777590940925,1137832.5941083643,220.34663133,-1.58171228,259348201.0,800000000,800000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MILKBAG,MILKBAG,0.0012644834601222852,1136964.5821809818,12622.52777512,-8.91281243,899153384.0,929172543.6826909,930273066.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Hourglass,WAIT,0.011605281409830609,1134439.2066293047,13946.84109176,-11.61725067,97751977.44609132,100000000,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
OXBT (Ordinals),OXBT,0.005645294519240152,1129058.9038480304,0.0,179.6100433,200000000.0,200000000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
REKT (rekt.game),$REKT,0.010159198522796642,1128799.8347374937,1030.15225292,-9.95095444,111111111.0,125000000,125000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Itheum,ITHEUM,0.0023163213101403237,1126752.1163886192,37120.92777976,-7.78860185,486440336.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
WeWay,WWY,0.0007798364860881511,1123183.9984315066,517584.74771526,-9.90745619,1440281416.0,6999999999,,2024-12-19T23:59:00.000Z,CoinMarketCap
RFOX,RFOX,0.0008586456376941964,1126543.7292254702,4488.87921796,-27.19031921,1312000760.0,2000000000,2000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Long,LONG,1.432133247247068e-06,1122382.6397603936,10436.71265331,-9.62051947,783713835230.0,787640700389.5734,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Pussy Financial,PUSSY,6.794415472751654e-06,1119427.4743123134,3767.67935667,-3.44194002,164756994741.0,218000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Affyn,FYN,0.0044063248715171515,1119355.3982701153,141068.07282813,-6.84235114,254033788.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Green Satoshi Token (BSC),GST,0.005336844383908009,1117249.127430504,510.76109145,-6.47735483,209346394.06,209346394.06,,2024-12-19T23:59:00.000Z,CoinMarketCap
Moss Carbon Credit,MCO2,0.3918710924611013,1117229.9708018943,9701.82051491,-16.7790733,2851014.0,2851014,,2024-12-19T23:59:00.000Z,CoinMarketCap
Tune.FM,JAM,0.00012162899155877477,1116761.8913951004,271634.6789521,-15.75415447,9181708054.0,9200000000,92233720368.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Matt Furie,MATT,2.6521457152184256e-06,1115731.1809352394,23730.78390795,-15.76057682,420690000000.0,420690000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
MILLI,MILLI,4.227919678996091e-06,1111943.0985099487,65747.99119504,-8.73630477,263000052729.0,299792458000,,2024-12-19T23:59:00.000Z,CoinMarketCap
TrustVerse,TRV,0.0011095254652590857,1109525.4652590856,11047.80336921,1.52172488,1000000000.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Subsocial,SUB,0.0013091829112591615,1107116.4580354877,27403.40124928,-6.31827397,845654528.8776127,1004555924.4982371,,2024-12-19T23:59:00.000Z,CoinMarketCap
Planet Mojo,MOJO,0.030272726157791113,1105765.4202749643,631054.53122809,0.21290387,36526787.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
OpenDAO,SOS,1.1007449556159242e-08,1100744.9556159242,313808.67733565,-15.36600635,100000000000000.0,100000000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
neversol,NEVER,1.5259230294215017e-05,1098667.5892372276,271531.79559305,-7.86299864,72000197130.11,95988542118.155,,2024-12-19T23:59:00.000Z,CoinMarketCap
SafeBlast,BLAST,6.197053299117813e-09,1087892.7066601322,135.89527789,0.01119691,175550000000000.0,1000000000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
My DeFi Pet,DPET,0.02507128938568017,1087903.9624865267,15731.67420747,-2.33501238,43392421.73591195,100000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
AME Chain,AME,0.0021638222003852897,1081911.1001926449,99386.23132921,-14.3964291,500000000.0,1000000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
VENKO,$VENKO,2.045247567621855e-06,1080947.0728484453,795598.98711399,-8.23503479,528516493534.0,999998088892,,2024-12-19T23:59:00.000Z,CoinMarketCap
Leverj Gluon,L2,0.004921693955341203,1078683.257356078,28.51061753,-5.54398842,219169104.6098978,219169104.6098978,,2024-12-19T23:59:00.000Z,CoinMarketCap
IBStoken,IBS,0.0009961696700322889,1074201.150479138,8208.54402492,-24.2590655,1078331516.0,118348998699,,2024-12-19T23:59:00.000Z,CoinMarketCap
Garlicoin,GRLC,0.015616927546320516,1072037.5098200792,255.72318397,-13.51759464,68645865.625,68645865.625,69000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Sheboshis,SHEB,53.522158050818504,1070443.1610163702,12033.03773817,-12.75475398,20000.0,20000,20000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Acid Toad,TOAD,2.533394781941059e-09,1065773.8508147842,47829.61151518,12.64638708,420690000000000.0,420690000000000,420690000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Integral,ITGR,0.004888635784677229,1063157.212704597,52779.22449259,-12.21982023,217475234.30502233,299946600.0480815,300017156.6461331,2024-12-19T23:59:00.000Z,CoinMarketCap
Göztepe S.K. Fan Token,GOZ,0.4473885660096529,1055756.933229465,107684.60364966,-1.06916811,2359821.0,7000000,7000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Element,ELMT,0.0006078479909930886,1054512.9818816192,529.24183484,11.61155696,1734830085.0,1734830085,50000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Meme Ai,MEMEAI,0.0014397696324954547,1048215.2550224897,284743.39964058,-2.53284567,728043731.0,900000000,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
XMON,XMON,698.3810363615979,1044022.2214879689,17505.41415478,-12.3920659,1494.91777,10000,10000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
XELS,XELS,0.04970704046634425,1043847.8497932293,143929.06875024,0.93483652,21000000.0,21000000,21000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Hudi,HUDI,0.0514404908671881,1037092.610861724,50.76364584,-6.92180342,20161017.0,69420000,69420000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
littlemanyu,MANYU,0.0010377659656326521,1037058.1126799677,943430.71598578,-13.91456577,999317906.95,999317906.95,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Unbound,UNB,0.00032709238805231827,1037026.856522162,69250.304572,-9.54600958,3170440201.0,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Zynecoin,ZYN,0.02473210496861608,1036350.1117309637,352314.26620355,-7.57649462,41903029.0,97772437.5,,2024-12-19T23:59:00.000Z,CoinMarketCap
Revomon,REVO,0.031627515135932836,1031583.5146526176,189629.07400993,-5.60513879,32616647.56838924,46000000,46000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SafeMoon Inu,SMI,1.0291764209822565e-06,1029176.4209822565,0.0,0.0,1000000000000.0,1000000000000,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
JulSwap,JULD,0.0017322723104090858,1025794.1646417335,190022.58397172,-10.51746415,592166808.0,799383875.3500402,,2024-12-19T23:59:00.000Z,CoinMarketCap
Callisto Network,CLO,0.0003114347538696836,1023865.6659298565,60.42078485,1.35136509,3287576782.0,3287576782,,2024-12-19T23:59:00.000Z,CoinMarketCap
GameCredits,GAME,0.005278896676716931,1023166.7573476685,1706.98171942,-48.80332446,193822084.4254144,200000000,200000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Coconut Chicken,CCC,0.00010925813399188404,1020421.2341730142,38292.0624501,5.98534254,9339544772.463472,9339544772.463472,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Captain Tsubasa,TSUGT,0.005702669798507864,1020094.4118495471,389589.43635552,-0.13493134,178880147.0,971441361.109,1000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ignis,IGNIS,0.0013393184924708082,1019414.1676672762,104.74648579,-51.96771174,761143950.0,999449694,999449694.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MetaDOS,SECOND,0.00045352114951330454,1008221.3808817368,151977.88757327,-9.24609023,2223096722.0904865,10000000000,10000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Dreams Quest,DREAMS,0.0006446868143151139,1008355.4379456777,116887.82702076,-12.83055063,1564101228.0,1669037783,4000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ETHAX,ETHAX,0.007397282589695341,1007063.7438089558,2.09856857,0.01119691,136139688.0,800000008,800000008.0,2024-12-19T23:59:00.000Z,CoinMarketCap
SafeCoin,SAFE,0.036133350324030256,1002160.7335460429,16.26207953,-3.56882511,27735062.61,29739166.606595,36000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Bomb Crypto (BNB),BCOIN,0.012603844977399277,995725.3436009892,4646.31904996,-3.63882918,79001713.0,99064205.332333,100000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Green Shiba Inu [New],GINUX,2.7765525799140676e-07,992028.933480027,10890.88244556,-11.15267439,3572880055132.0,5245959055814.6,10000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Green Ben,EBEN,0.0353473663616975,986454.2584655269,0.0,-17.81349682,27907433.0,50110922.7123639,,2024-12-19T23:59:00.000Z,CoinMarketCap
ROND,ROND,0.0022206172233259604,983968.675460188,960557.74883651,10.74307454,443105937.0,1000000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
Nabox,NABOX,4.683647751808525e-06,977074.9226878296,31441.69620632,-6.86055232,208614091935.19,1000000000000,1000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Living the Dream,LTD,9.377141647146166e-06,975868.0528758167,81726.37930634,-11.90748002,104068818580.0,331794333333,333333333333.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Ethernity CLOUD,ECLD,0.0021219801113204814,974981.425171191,14010.78509836,2.20678678,459467749.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
YAY Network,YAY,0.0015442457423177126,969394.4738184104,57611.27406711,-4.67732552,627746250.0,1000000000,,2024-12-19T23:59:00.000Z,CoinMarketCap
LootBot,LOOT,0.13774560206965655,963911.0663638994,154584.93053674,-6.5185579,6997762.91860454,10000000,10000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Goldcoin,GLC,0.02203990250588237,962734.2821976762,12893.00186984,-2.01214184,43681421.99997146,44050154.99997141,72245700.0,2024-12-19T23:59:00.000Z,CoinMarketCap
Metastrike,MTS,0.0037114073674835196,963318.2622247724,80123.31368044,-4.01064998,259556057.0,565000000,565000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
MangoMan Intelligent,MMIT,2.654749956742425e-09,958691.8957222678,343042.81986113,-1.01511883,361123236215682.56,2074539706437830,2100000000000000.0,2024-12-19T23:59:00.000Z,CoinMarketCap
ZooKeeper,ZOO,0.0020400622113877095,958596.326159938,396.94093902,-3.22784012,469885830.34821916,484970155.2781403,,2024-12-19T23:59:00.000Z,CoinMarketCap
